year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2013,30,29.600000000000001,31.425000000000004,36.990243902439019,8.863639273703837,4.104589421731199
2013,31,26.0,28.059999999999992,34.804938271604939,8.456179711231426,2.707249070710746
2013,32,23.300000000000001,25.026999999999994,32.938271604938272,8.196456061939736,2.8862605564986676
2013,33,20.399999999999999,21.475000000000009,30.523456790123458,6.4781801380661355,3.355745487634272
2013,34,22.600000000000001,19.697999999999993,28.851851851851851,5.854850790394046,2.0797977406409762
2013,35,21.0,21.697000000000013,27.22716049382716,5.44178307969178,1.8216428618281315
2013,36,20.300000000000001,19.921999999999997,25.874074074074077,5.154773946978127,1.5552400473683383
2014,1,17.100000000000001,19.634,24.966666666666665,4.876951776933843,2.103634421133524
2014,2,17.5,18.013000000000005,23.817857142857143,4.6325241165253885,1.590672665744514
2014,3,16.300000000000001,17.842000000000002,23.339285714285715,4.183617442517375,1.5252944751097552
2014,4,15.0,17.341999999999999,22.864285714285714,4.094299382734011,1.2051970793193945
2014,5,14.300000000000001,17.168000000000006,22.993975903614462,4.499657152185837,1.818431767608276
2014,6,17.600000000000001,16.340000000000011,23.593975903614453,5.173934423052386,2.4863529957574797
2014,7,19.399999999999999,18.022000000000006,25.222891566265055,6.56298425021625,3.324210161845599
2014,8,22.600000000000001,20.953999999999994,29.928915662650603,11.74461506207058,9.005003343637606
2014,9,30.399999999999999,28.92199999999999,36.734523809523814,12.698415554778315,7.939549932432664
2014,10,35.5,45.002999999999986,49.775903614457825,19.821579705951212,14.044115456650928
2014,11,43.799999999999997,54.92499999999999,71.466265060240957,26.58573465412641,18.298071432816258
2014,12,72.599999999999994,75.934999999999974,98.221428571428561,33.00805696251476,22.145124615266518
2014,13,115.0,92.969000000000008,121.19285714285715,31.73020599462402,25.719865143403002
2014,14,127.0,146.999,139.61785714285713,35.573721723774575,23.959241872069683
2014,15,145.0,146.38999999999999,157.39642857142857,36.68671486154336,26.685265423182127
2014,16,136.0,149.70400000000001,191.38095238095238,47.3204672501106,28.223960145176914
2014,17,162.0,160.30500000000001,207.95783132530121,59.746638073561556,39.95031762505323
2014,18,167.0,183.22999999999999,218.42530120481928,66.91988993651654,34.367827796106965
2014,19,149.0,162.88999999999999,207.42289156626504,67.74717764853203,33.599803918938655
2014,20,123.0,139.35199999999998,179.87023809523811,53.91300395195346,26.27971919380197
2014,21,106.0,109.126,153.47857142857143,43.91088201551387,21.50237425015141
2014,22,83.799999999999997,96.430000000000021,130.45783132530121,33.68398736782201,18.152318681737654
2014,23,78.400000000000006,77.100000000000023,112.3879518072289,26.53790844769303,13.780737129738947
2014,24,68.5,67.688000000000002,90.931325301204822,17.570949748133287,13.066202844492931
2014,25,53.299999999999997,54.295000000000002,72.896385542168659,15.114033583614196,8.828217422683949
2014,26,41.5,45.214000000000013,60.795180722891565,11.191938558018137,7.518181117211529
2014,27,32.0,37.262000000000015,50.253012048192772,9.449794646747979,5.065428508152285
2014,28,35.100000000000001,34.118999999999993,43.780487804878042,7.6919460689093455,3.2698850819657674
2014,29,32.799999999999997,34.26400000000001,39.590243902439028,7.53181908340935,3.37403336888435
2014,30,33.5,30.294999999999995,36.990243902439019,8.863639273703837,4.104589421731199
2014,31,34.399999999999999,30.929000000000016,34.804938271604939,8.456179711231426,2.707249070710746
2014,32,34.200000000000003,31.755999999999993,32.938271604938272,8.196456061939736,2.8862605564986676
